sofifa_id,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club,overall,potential,value_eur,wage_eur,preferred_foot,international_reputation,weak_foot,skill_moves
210384,R. Haps,Ridgeciano Haps,21,12/06/1993,175,66,Netherlands,AZ Alkmaar,63,70,0,0,Left,1,3,3
210427,Fábio Nunes,Fábio Alexandre Silva Nunes,21,24/07/1992,176,70,Portugal,Os Belenenses,63,70,0,0,Left,1,3,3
210798,A. Kamara,Alhaji Kamara,20,16/04/1994,180,73,Sierra Leone,IFK Norrköping,63,70,0,0,Right,1,2,3
211098,B. Dack,Bradley Dack,20,31/12/1993,175,71,England,Gillingham,63,70,0,0,Right,1,3,3
211212,Kader,Abdelkader Oueslati Kaabi,22,07/10/1991,184,71,Tunisia,CD Numancia,63,70,0,0,Right,1,3,4
211264,G. Servio,Gaspar Andrés Servio,22,09/03/1992,182,79,Argentina,Club Atlético Banfield,63,70,0,0,Right,1,2,1
211381,S. Boufal,Sofiane Boufal,20,17/09/1993,170,60,France,Angers SCO,63,70,0,0,Left,1,4,4
211820,P. Ofosu-Ayeh,Philemon Ofosu-Ayeh,22,15/09/1991,183,81,Ghana,VfR Aalen,63,70,0,0,Right,1,3,2
212889,Josué,Josué Humberto Gonçalves Leal Sá,22,17/06/1992,186,75,Portugal,Vitória Guimarães,63,70,0,0,Right,1,3,2
213706,D. Calvo,Diego Calvo,23,25/03/1991,178,76,Costa Rica,IFK Göteborg,63,70,0,0,Right,1,3,3
214956,F. Monserrat,Fabián Monserrat,22,25/06/1992,169,64,Argentina,Independiente,63,70,0,0,Right,1,2,3
214990,M. Catalán,Matías Catalán,21,19/08/1992,182,79,Argentina,San Lorenzo de Almagro,63,70,0,0,Right,1,2,2
215206,H. Altolaguirre,Hernán Altolaguirre,21,19/02/1993,182,72,Argentina,Newell's Old Boys,63,70,0,0,Right,1,3,3
215338,K. Rendón,Kevin Rendón,21,03/01/1993,182,74,Colombia,Deportivo Pasto,63,70,0,0,Right,1,3,3
216289,M. Diemers,Mark Diemers,20,11/10/1993,175,70,Netherlands,FC Utrecht,63,70,0,0,Right,1,4,2
216834,M. Perez,Manuel Perez,23,11/05/1991,180,71,France,Stade Brestois 29,63,70,0,0,Right,1,3,2
219487,F. De Col,Filippo De Col,20,28/10/1993,184,82,Italy,Spezia,63,70,0,0,Right,1,3,2
219746,D. Torres,Diego Torres,21,31/07/1992,174,70,Chile,CD Palestino,63,70,0,0,Left,1,2,3
219751,Alex Soares,Alexandre Barros Soares,23,01/03/1991,178,65,Portugal,Clube Sport Marítimo,63,70,0,0,Right,1,3,2
220147,F. Álvarez,Federico Álvarez,19,07/08/1994,183,73,Argentina,Belgrano de Córdoba,63,70,0,0,Left,1,3,2
222358,O. Barreto,Oscar David Barreto Pérez,21,28/04/1993,167,65,Colombia,La Equidad,63,70,0,0,Right,1,3,2
223019,R. Aydin,Recep Aydin,24,27/01/1990,179,75,Turkey,Atiker Konyaspor,63,70,0,0,Right,1,3,3
223339,Zé Manuel,José Manuel da Silva Oliveira,23,23/10/1990,178,71,Portugal,Boavista FC,63,70,0,0,Right,1,4,2
223943,C. Ivanobski,Cristián Ivanobski,24,11/02/1990,168,62,Argentina,AC Barnechea,63,70,0,0,Right,1,4,4
224368,M. Doumbia,Moussa Doumbia,19,15/08/1994,173,68,Mali,FC Rostov,63,70,0,0,Right,1,2,2
224567,André,André Filipe Carneiro Leal,18,06/08/1995,174,62,Portugal,FC Paços de Ferreira,63,70,0,0,Right,1,4,3
224873,T. Malec,Tomáš  Malec,21,05/01/1993,199,93,Slovakia,Rosenborg BK,63,70,0,0,Right,1,3,2
178054,A. Valentini,Alex Valentini,26,05/04/1988,186,80,Italy,Cittadella,63,69,0,0,Right,1,2,1
184772,M. Centeno,Miguel Ángel Centeno Báez,24,16/08/1989,180,77,Mexico,Deportivo Toluca,63,69,0,0,Right,1,2,1
189109,A. Cisak,Alex Cisak,25,19/05/1989,190,94,Australia,Burnley,63,69,0,0,Right,1,3,1
189295,J. Sudić,Jasmin Sudić,23,24/11/1990,189,82,Sweden,Mjällby AIF,63,69,0,0,Right,1,2,2
189439,L. Castiglia,Luca Castiglia,25,17/03/1989,184,73,Italy,FC Pro Vercelli 1892,63,69,0,0,Left,1,4,3
189709,Alcalá,Pedro Alcalá Guirado,25,19/03/1989,196,84,Spain,UE Llagostera,63,69,0,0,Right,1,3,2
189721,A. Smárason,Arnór Smárason,25,07/09/1988,184,74,Iceland,Helsingborgs IF,63,69,0,0,Right,2,4,2
190504,H. Akpan,Hope Akpan,22,14/08/1991,183,81,Nigeria,Reading,63,69,0,0,Right,1,2,2
190947,D. Jensen,David Jensen,22,25/03/1992,195,92,Denmark,FC Nordsjælland,63,69,0,0,Right,1,3,1
191909,Kim Hyun Sung,김현성 金贤贤,24,27/09/1989,186,77,Korea Republic,FC Seoul,63,69,0,0,Left,1,4,3
192365,S. Bidaoui,Soufiane Bidaoui,24,20/04/1990,168,63,Belgium,Parma,63,69,0,0,Right,1,4,3
193062,M. Zeegelaar,Marvin Zeegelaar,23,12/08/1990,186,82,Netherlands,Rio Ave FC,63,69,0,0,Left,1,3,3
193177,A. Traoré,Adama Traoré,24,03/02/1990,178,73,Ivory Coast,Vitória Guimarães,63,69,0,0,Left,1,2,2
193314,Aitor,Aitor Fernández A.,23,03/05/1991,182,70,Spain,Villarreal CF,63,69,0,0,Right,1,2,1
193849,C. Hourihane,Conor Hourihane,23,02/02/1991,181,62,Republic of Ireland,Barnsley,63,69,0,0,Left,1,3,3
194127,Leozinho,Leonardo Ferreira,26,07/06/1988,170,67,Brazil,Boavista FC,63,69,0,0,Left,1,3,3
194964,N. Mendez-Laing,Nathaniel Mendez-Laing,22,15/04/1992,178,76,England,Peterborough United,63,69,0,0,Right,1,3,2
198436,M. Hvilsom,Mads Dittmer Hvilsom,21,23/08/1992,188,85,Denmark,Hobro IK,63,69,0,0,Right,1,3,2
198701,S. Pettinari,Stefano Pettinari,22,27/01/1992,185,79,Italy,Latina,63,69,0,0,Right,1,4,3
199632,U. Anyora,Ugonna Anyora,23,29/04/1991,183,80,Nigeria,FK Haugesund,63,69,0,0,Right,1,3,2
199654,B. Janeczek,Bernhard Janeczek,22,10/03/1992,183,73,Austria,SV Ried,63,69,0,0,Right,1,4,2
200783,Júlio Alves,Júlio Regufe Alves,23,29/06/1991,181,71,Portugal,Rio Ave FC,63,69,0,0,Right,1,3,2
200942,A. McCarey,Aaron McCarey,22,14/01/1992,189,93,Republic of Ireland,Wolverhampton Wanderers,63,69,0,0,Right,1,2,1
202832,R. Wabara,Reece Wabara,22,28/12/1991,182,79,England,Doncaster Rovers,63,69,0,0,Right,1,3,2
203912,A. Raimondi,Andrea Raimondi,24,26/06/1990,172,59,Italy,Trapani,63,69,0,0,Right,1,3,3
204134,Álex Barrera,Alejandro Barrera García,23,12/05/1991,190,78,Spain,Real Sporting de Gijón,63,69,0,0,Right,1,3,2
204322,R. McKenzie,Rory  McKenzie,20,07/10/1993,175,75,Scotland,Kilmarnock,63,69,0,0,Right,1,3,3
204878,J. Tesselaar,Jeroen Tesselaar,25,16/01/1989,183,74,Netherlands,St. Mirren,63,69,0,0,Left,1,2,3
205406,L. Martinelli,Luca Martinelli,25,20/12/1988,185,74,Italy,Empoli,63,69,0,0,Right,1,3,2
205985,I. Kiese Thelin,Isaac Kiese Thelin,22,24/06/1992,189,83,Sweden,Malmö FF,63,69,0,0,Right,1,2,3
206105,O. Sokullu,Ömer Can Sokullu,25,14/08/1988,175,64,Turkey,Medipol Başakşehir FK,63,69,0,0,Left,1,2,3
207904,M. Mak,Michał Mak,22,14/11/1991,174,63,Poland,GKS Bełchatów,63,69,0,0,Right,1,3,3
208054,L. Fernández,Leandro Fernández,23,12/03/1991,176,70,Argentina,Godoy Cruz,63,69,0,0,Right,1,3,2
208229,A. Kurdi,Amiri Kurdi,22,11/09/1991,179,75,Saudi Arabia,Al Ahli,63,69,0,0,Right,1,3,3
208247,L. Spendlhofer,Lukas  Spendlhofer,21,02/06/1993,187,82,Austria,SK Sturm Graz,63,69,0,0,Right,1,3,2
209063,S. Holmén,Sebastian Holmén,22,29/04/1992,185,73,Sweden,IF Elfsborg,63,69,0,0,Right,1,3,2
209912,N. Sinkala,Nathan Sinkala,23,22/11/1990,175,74,Zambia,Grasshopper Club Zürich,63,69,0,0,Right,1,3,3
211241,Rubén Peña,Rubén Peña Jiménez,22,18/07/1991,170,65,Spain,CD Leganés,63,69,0,0,Right,1,3,3
212749,K. Bekker,Kyle Bekker,23,02/09/1990,178,75,Canada,Toronto FC,63,69,0,0,Right,1,5,2
213425,A. Castro,Alejandro Castro,23,11/09/1990,179,85,Costa Rica,Sarpsborg 08 FF,63,69,0,0,Right,1,3,3
213984,J. Becerra,Jean Carlos Becerra Cuello,20,17/08/1993,165,56,Colombia,Atlético Huila,63,69,0,0,Left,1,2,4
213991,J. Lerma,Jefferson Andrés Lerma Solís,19,25/10/1994,179,70,Colombia,Atlético Huila,63,69,0,0,Right,1,3,2
214037,C. Saiz,Juan Camilo Saiz Ortegón,22,01/03/1992,187,77,Colombia,Envigado FC,63,69,0,0,Right,1,3,2
214254,B. San Juan,Bastián San Juan Martínez,20,27/04/1994,180,70,Chile,CD O'Higgins,63,69,0,0,Right,1,3,2
214364,F. Álvarez,Andrés Felipe Álvarez Gordón,20,01/07/1993,178,72,Colombia,Alianza Petrolera,63,69,0,0,Left,1,3,2
214366,R. Carrascal,Rafael Andrés Carrascal Avilez,21,26/11/1992,177,76,Colombia,Alianza Petrolera,63,69,0,0,Right,1,3,2
214992,P. Vidal,Patricio Vidal,22,08/04/1992,178,70,Argentina,Independiente,63,69,0,0,Right,1,2,3
215066,F. Milo,Federico Milo,22,01/01/1992,180,75,Argentina,Arsenal de Sarandí,63,69,0,0,Right,1,3,2
215256,R. Saravia,Renzo Saravia,21,16/06/1993,178,70,Argentina,Belgrano de Córdoba,63,69,0,0,Right,1,2,2
215786,Y. Boé-Kane,Yann Boé-Kane,23,05/04/1991,185,76,France,AJ Auxerre,63,69,0,0,Right,1,2,2
219881,F. Daffonchio,Facundo Daffonchio,24,02/02/1990,187,77,Argentina,Independiente,63,69,0,0,Right,1,2,1
221422,S. Ingason,Sverrir Ingi Ingason,20,05/08/1993,188,84,Iceland,Viking FK,63,69,0,0,Right,1,3,2
221859,Lee Ju Yong,이주용 李周勇,21,26/09/1992,180,76,Korea Republic,Jeonbuk Hyundai Motors,63,69,0,0,Left,1,3,2
221875,Son Joon Ho,손준호 孙准浩,22,12/05/1992,178,73,Korea Republic,Pohang Steelers,63,69,0,0,Right,1,3,2
223067,N. Yeri,Nahuel Yeri,22,12/09/1991,172,79,Argentina,Club Atlético Banfield,63,69,0,0,Right,1,3,2
223844,Aderlan,Aderlan de Lima Silva,23,18/08/1990,180,69,Brazil,Associação Académica de Coimbra,63,69,0,0,Right,1,2,2
223946,D. Escalante,David Jonathan Escalante,23,21/05/1991,188,90,Argentina,AC Barnechea,63,69,0,0,Right,1,3,2
224802,P. Burzio,Pablo César Burzio,21,12/12/1992,180,72,Argentina,Arsenal de Sarandí,63,69,0,0,Right,1,3,2
224917,T. Rakhale,Thabo Rakhale,24,20/03/1990,176,63,South Africa,Orlando Pirates,63,69,0,0,Right,1,3,3
144037,G. Kusunga,Genséric Kusunga,26,12/03/1988,186,83,Angola,Oldham Athletic,63,68,0,0,Right,1,3,2
155871,B. Białkowski,Bartosz Białkowski,26,06/07/1987,193,83,Poland,Ipswich Town,63,68,0,0,Right,1,3,1
168488,Grilo,Paulo Rafael Grilo das Neves,22,19/08/1991,177,72,Portugal,FC Penafiel,63,68,0,0,Left,1,3,2
169479,R. Griffiths,Rostyn Griffiths,26,10/03/1988,187,86,Australia,Perth Glory,63,68,0,0,Right,1,4,2
169493,F. Fielding,Frank Fielding,26,04/04/1988,185,76,England,Bristol City,63,68,0,0,Right,1,3,1
169933,S. Laird,Scott Laird,26,15/05/1988,183,83,Scotland,Preston North End,63,68,0,0,Left,1,3,2
170879,S. MacDonald,Shaun MacDonald,26,17/06/1988,185,72,Wales,Bournemouth,63,68,0,0,Right,1,3,3
177294,D. Furman,Dean Furman,26,22/06/1988,183,73,South Africa,Doncaster Rovers,63,68,0,0,Right,1,3,3
177363,C. Alcock,Craig Alcock,26,08/12/1987,173,70,England,Sheffield United,63,68,0,0,Right,1,3,2
179646,J. Juelsgård,Jesper Juelsgård Kristensen,25,26/01/1989,182,78,Denmark,Évian Thonon Gaillard FC,63,68,0,0,Left,1,2,2
183924,F. Migliore,Francesco Migliore,26,17/04/1988,173,69,Italy,Spezia,63,68,0,0,Left,1,2,2
184237,L. Labylle,Leroy Labylle,23,11/03/1991,174,72,Belgium,PEC Zwolle,63,68,0,0,Left,1,3,3
184315,M. Velardi,Mirko Velardi,26,28/01/1988,185,74,Italy,Parma,63,68,0,0,Right,1,3,2
184323,J. Lecjaks,Jan Lecjaks,23,09/08/1990,185,81,Czech Republic,BSC Young Boys,63,68,0,0,Left,1,2,2
184396,C. Pérez,Christian Alejandro Pérez Vázquez,24,27/03/1990,188,77,Mexico,Deportivo Toluca,63,68,0,0,Right,1,3,2
184397,L. Sánchez,Liborio Vicente Sánchez Ledezma,24,09/10/1989,183,82,Mexico,Deportivo Toluca,63,68,0,0,Right,1,2,1
184707,G. Madine,Gary Madine,23,24/08/1990,191,75,England,Sheffield Wednesday,63,68,0,0,Right,1,3,2
186126,R. Flynn,Ryan Flynn,25,04/09/1988,171,60,Scotland,Sheffield United,63,68,0,0,Right,1,3,2
186157,C. Eastmond,Craig Eastmond,23,09/12/1990,183,75,England,Colchester United,63,68,0,0,Right,1,3,2
186414,W. Domoraud,Wilfried Domoraud,25,18/08/1988,183,78,France,FC Admira Wacker Mödling,63,68,0,0,Left,1,2,2
186507,C. Landu Landu,Christian Landu Landu,22,25/01/1992,183,83,Norway,Viking FK,63,68,0,0,Right,1,3,2
187253,A. Molina,Alejandro Molina Núñez,25,21/07/1988,177,67,Mexico,Club Tijuana,63,68,0,0,Left,1,3,2
187589,A. Katsaev,Adlan Katsaev,26,20/02/1988,180,73,Russia,Lechia Gdańsk,63,68,0,0,Right,1,2,2
187925,Y. Tafer,Yannis Tafer,23,11/02/1991,181,67,France,FC St. Gallen,63,68,0,0,Left,1,4,2
188261,T. Salamon,Thomas Salamon,25,18/01/1989,175,70,Austria,FK Austria Wien,63,68,0,0,Left,1,4,2
188424,D. Wuytens,Dries Wuytens,23,18/03/1991,183,80,Belgium,Willem II,63,68,0,0,Right,1,3,2
189581,R. Kambolov,Ruslan Kambolov,24,01/01/1990,182,73,Russia,Rubin Kazan,63,68,0,0,Right,1,4,2
189874,Igor Martínez,Igor Martínez Caseras,24,19/07/1989,170,65,Spain,CD Mirandés,63,68,0,0,Right,1,3,3
190004,M. Mathys,Marco Mathys,26,05/07/1987,186,77,Switzerland,FC St. Gallen,63,68,0,0,Right,1,3,2
190457,K. Tokstad,Kristoffer Tokstad,22,05/07/1991,183,78,Norway,Sarpsborg 08 FF,63,68,0,0,Right,1,3,3
190565,K. Alston,Kevin Alston,26,05/05/1988,173,68,United States,New England Revolution,63,68,0,0,Right,1,4,2
190579,Y. Andreu,Yoann Andreu,25,03/05/1989,175,64,France,GFC Ajaccio,63,68,0,0,Right,1,3,2
190696,M. Enza-Yamissi,Manassé Ruben Enza-Yamissi,24,28/09/1989,190,82,Central African Rep.,Gil Vicente FC,63,68,0,0,Left,1,2,2
191152,M. Futács,Márkó Futács,24,22/02/1990,196,89,Hungary,Mersin İdman Yurdu,63,68,0,0,Left,1,3,3
192007,M. Zúñiga,Martín Eduardo Zúñiga Barria,21,14/04/1993,183,72,Mexico,Club América,63,68,0,0,Right,1,3,2
192251,A. Barton,Adam Barton,23,07/01/1991,187,77,Republic of Ireland,Coventry City,63,68,0,0,Right,1,3,3
192607,V. Ryzhkov,Vladislav Ryzhkov,24,28/02/1990,175,72,Russia,Arsenal Tula,63,68,0,0,Right,1,3,3
192649,Rúper,Roberto López Esquiroz,27,04/06/1987,182,77,Spain,CD Mirandés,63,68,0,0,Right,1,3,3
193425,H. Behrens,Hanno Behrens,24,26/03/1990,187,81,Germany,SV Darmstadt 98,63,68,0,0,Right,1,2,2
193628,F. Fyvie,Fraser Fyvie,21,27/03/1993,172,60,Scotland,Wigan Athletic,63,68,0,0,Right,1,3,2
193878,O. Karuru,Ovidy Obvious Karuru,25,23/01/1989,181,70,Zimbabwe,Kaizer Chiefs,63,68,0,0,Right,1,3,2
193930,E. Velikonja,Etien Velikonja,25,26/12/1988,177,72,Slovenia,Cardiff City,63,68,0,0,Left,1,4,3
194429,I. Uzochukwu,Izunna Arnest Uzochukwu,24,11/04/1990,171,70,Nigeria,FC Midtjylland,63,68,0,0,Right,1,3,2
194452,Pessalli,Jonas Henrique Pessalli,23,24/09/1990,180,73,Brazil,Angers SCO,63,68,0,0,Right,1,3,3
194718,A. Baby,Amara Baby,25,23/02/1989,183,75,France,AJ Auxerre,63,68,0,0,Left,1,3,3
195261,M. Aydin,Mirkan Aydın,26,08/07/1987,188,83,Germany,Eskişehirspor,63,68,0,0,Right,1,3,2
198150,Guerrero,Miguel Ángel Guerrero Martín,23,12/07/1990,180,79,Spain,Real Sporting de Gijón,63,68,0,0,Right,1,3,3
198240,Raul García,Raúl García Carnero,24,30/11/1989,175,73,Spain,Deportivo Alavés,63,68,0,0,Left,1,3,2
198375,Miguel Nuñez,Miguel Núñez Borreguero,27,01/01/1987,179,74,Spain,Albacete BP,63,68,0,0,Left,1,2,3
198617,D. Drexler,Dominick Drexler,24,26/05/1990,182,71,Germany,VfR Aalen,63,68,0,0,Right,1,3,3
199381,N. Schindelholz,Nicolas Schindelholz,26,12/02/1988,180,73,Switzerland,FC Thun,63,68,0,0,Right,1,3,2
199916,T. Eastman,Tom Eastman,22,21/10/1991,191,99,England,Colchester United,63,68,0,0,Right,1,3,2
200466,V. Eicher,Vitus Eicher,23,05/11/1990,191,84,Germany,TSV 1860 München,63,68,0,0,Left,1,2,1
200525,S. Walker,Sam Walker,22,02/10/1991,197,78,England,Colchester United,63,68,0,0,Right,1,2,1
200586,Hwang Do Yeon,황도연 Do Yeon Hwang,23,27/02/1991,183,72,Korea Republic,Jeju United FC,63,68,0,0,Left,1,4,2
201401,Campabadal,Eduard Campabadal Claros,21,26/01/1993,178,77,Spain,Córdoba CF,63,68,0,0,Right,1,3,2
201841,N. Dussenne,Noë Dussenne,22,07/04/1992,191,80,Belgium,KSV Cercle Brugge,63,68,0,0,Right,1,3,2
202040,E. Demir,Erdin Demir,24,27/03/1990,177,72,Sweden,SK Brann,63,68,0,0,Left,1,2,2
202210,A. Soares,Anthony James Soares,25,28/11/1988,183,78,United States,New England Revolution,63,68,0,0,Right,1,3,2
202550,Anderson Carvalho,Anderson de Carvalho Santos,24,20/05/1990,174,78,Brazil,Boavista FC,63,68,0,0,Left,1,3,2
203375,J. Sokolik,Jakub Sokolik,20,28/08/1993,188,71,Czech Republic,Yeovil Town,63,68,0,0,Right,1,2,2
204445,M. Smith,Michael Smith,25,04/09/1988,180,71,Northern Ireland,Peterborough United,63,68,0,0,Right,1,4,2
205423,H. Shala,Herolind Shala,22,01/02/1992,178,71,Albania,Odds BK,63,68,0,0,Left,1,3,2
206028,Fran Carnicer,Francisco José Carnicer Magán,23,30/03/1991,178,65,Spain,CD Mirandés,63,68,0,0,Right,1,3,2
207622,M. Bjørnbak,Martin  Bjørnbak,22,22/03/1992,193,90,Norway,FK Haugesund,63,68,0,0,Right,1,4,2
208702,J. Mössmer,Jürgen Mössmer,25,11/06/1989,182,80,Germany,1. FC Nürnberg,63,68,0,0,Right,1,3,2
208939,S. Hmood,Saud Hmood,24,17/08/1989,176,78,Saudi Arabia,Al Nassr,63,68,0,0,Right,1,3,3
208984,J. Müller,Jim-Patrick Müller,24,04/08/1989,182,75,Germany,SV Sandhausen,63,68,0,0,Right,1,4,3
209223,A. Khamis,Awdh Khamis Faraj,25,15/07/1988,166,60,Saudi Arabia,Al Nassr,63,68,0,0,Right,1,4,2
209979,G. Gope-Fenepej,Georges Gope-Fenepej,25,23/10/1988,182,74,New Caledonia,ESTAC Troyes,63,68,0,0,Right,1,3,2
210214,Jozabed,Jozabed Sánchez Ruiz,23,08/03/1991,180,67,Spain,Rayo Vallecano,63,68,0,0,Right,1,3,2
210722,J. Tavares,Julio Tavares,25,19/11/1988,187,86,Cape Verde,Dijon FCO,63,68,0,0,Right,1,2,3
211345,P. Azogue,Pedro Jesús Azogue Rojas,19,06/12/1994,176,66,Bolivia,Bolivia,63,68,0,0,Right,1,3,3
211872,P. Heise,Philip Heise,23,20/06/1991,183,78,Germany,1. FC Heidenheim 1846,63,68,0,0,Left,1,3,2
211972,V. Perales,Victor Raúl Perales Aguilar,23,07/11/1990,185,82,Mexico,Tiburones Rojos de Veracruz,63,68,0,0,Left,1,3,2
212938,B. Moe,Brede Moe,22,15/12/1991,184,80,Norway,FK Bodø/Glimt,63,68,0,0,Right,1,3,2
213009,A. Al Ghamdi,Abdulrahman Al Ghamdi,19,01/11/1994,172,66,Saudi Arabia,Al Ittihad,63,68,0,0,Right,1,3,3
213848,M. Sanhueza,Miguel Alejandro Sanhueza Mora,22,30/08/1991,181,81,Chile,CD Cobreloa,63,68,0,0,Right,1,3,2
214012,A. Escobar,Andrés Ramiro Escobar Díaz,23,14/05/1991,168,66,Colombia,FC Dallas,63,68,0,0,Right,1,4,4
214039,N. Lemus,Nelson Eduardo Lemus Hurtado,25,15/02/1989,186,74,Colombia,Envigado FC,63,68,0,0,Right,1,3,2
214343,D. Moreno,Didier Andrés Moreno Asprilla,22,15/09/1991,178,69,Colombia,Atlético Huila,63,68,0,0,Left,1,2,2
214479,J. Meza,Jhonny Meza Morelos,20,11/09/1993,178,74,Colombia,Rionegro Águilas,63,68,0,0,Left,1,2,2
214710,J. Espinoza,Juan Carlos Espinoza Reyes,22,05/07/1991,170,73,Chile,CD Huachipato,63,68,0,0,Left,1,3,3
214807,F. Schultz,Franz Hermann Schultz Ramírez,22,20/07/1991,172,68,Chile,Santiago Wanderers,63,68,0,0,Right,1,3,2
214817,A. Sagal,Ángelo Nicolás Sagal Tapia,21,18/04/1993,180,72,Chile,CD Huachipato,63,68,0,0,Left,1,3,3
215171,E. Puchetta,Eduardo Puchetta,22,21/06/1992,170,64,Argentina,RC Celta,63,68,0,0,Right,1,3,3
215207,J. Vieyra,Juan Vieyra,22,20/04/1992,175,69,Argentina,Newell's Old Boys,63,68,0,0,Right,1,3,2
215374,S. Hogan,Scott Hogan,22,13/04/1992,178,64,England,Brentford,63,68,0,0,Right,1,3,2
215822,X. Schenk,Xandro Schenk,21,28/04/1993,188,79,Netherlands,Go Ahead Eagles,63,68,0,0,Left,1,2,2
216013,A. Martínez,Adrián Martínez,22,13/02/1992,172,74,Argentina,Club Olimpo,63,68,0,0,Right,1,3,2
216702,Adilson,Nélson Alexandre Vieira Semedo,26,25/11/1987,180,78,Portugal,Os Belenenses,63,68,0,0,Right,1,3,3
216810,Y. Tejeda,Yeltsin Ignacio Tejeda Valverde,22,17/03/1992,179,66,Costa Rica,Évian Thonon Gaillard FC,63,68,0,0,Right,1,3,2
219647,A. Vuletich,Agustín Vuletich,22,03/11/1991,185,79,Argentina,Club Olimpo,63,68,0,0,Right,1,3,3
219756,F. Marković,Filip Marković,22,03/03/1992,181,77,Serbia,RCD Mallorca,63,68,0,0,Right,1,3,3
220556,U. Diallo,Ullysse Diallo,21,26/10/1992,185,76,Mali,FC Arouca,63,68,0,0,Right,1,3,2
220694,T. Berra,Tomás Berra,23,19/02/1991,186,85,Argentina,Rosario Central,63,68,0,0,Right,1,3,2
221543,M. González,Raúl Matías González Gutiérrez,21,14/04/1993,183,67,Chile,CD Cobreloa,63,68,0,0,Right,1,2,2
223051,C. Djeugoue,Cedric Djeugoue,21,28/08/1992,184,78,Cameroon,Cameroon,63,68,0,0,Right,1,2,2
223219,A. Badri,Anice Badri,23,18/09/1990,178,73,France,Royal Excel Mouscron,63,68,0,0,Right,1,3,3
223551,L. Gregory,Lee Gregory,25,26/08/1988,188,80,England,Millwall,63,68,0,0,Right,1,3,2
223732,A. Damen,Alessandro Damen,24,17/05/1990,186,83,Netherlands,Excelsior,63,68,0,0,Right,1,2,1
223876,Hugo Seco,Hugo André Rodrigues Seco,26,17/06/1988,178,72,Portugal,Associação Académica de Coimbra,63,68,0,0,Right,1,3,3
224376,Philipe Sampaio,Philipe Sampaio Azevedo,19,11/11/1994,191,89,Brazil,Boavista FC,63,68,0,0,Right,1,2,2
225063,M. Simonovski,Marko Simonovski,22,02/01/1992,185,78,FYR Macedonia,Amkar Perm,63,68,0,0,Right,1,4,3
225256,W. Jebor,William Jebor,22,10/11/1991,183,75,Liberia,Rio Ave FC,63,68,0,0,Right,1,3,2
225285,V. Fındıklı,Volkan Fındıklı,23,13/10/1990,191,84,Turkey,Atiker Konyaspor,63,68,0,0,Right,1,2,2
225294,Paraíba,Edson Rodrigues Farias,22,12/01/1992,170,67,Brazil,FC Paços de Ferreira,63,68,0,0,Right,1,4,3
164680,Z. Laczkó,Zsolt Laczkó,27,18/12/1986,184,80,Hungary,Sampdoria,63,67,0,0,Left,1,3,2
169609,J. Grounds,Jonathan Grounds,26,27/02/1988,185,87,England,Birmingham City,63,67,0,0,Left,1,3,2
176430,J. Mosquera,John Jairo Mosquera Mosquera,26,15/01/1988,192,81,Colombia,Envigado FC,63,67,0,0,Right,1,4,3
176909,N. Medina,Nicolas Esteban Medina Rios,27,28/03/1987,180,78,Chile,Deportivo San Marcos de Arica,63,67,0,0,Left,1,3,3
177653,Jéfferson,Jéfferson Andrade Siqueira,26,06/01/1988,189,77,Brazil,Livorno,63,67,0,0,Right,1,3,3
177784,Toti,Daniel García Rodríguez,26,21/09/1987,174,72,Spain,Deportivo Alavés,63,67,0,0,Left,1,3,3
177975,F. Gerardi,Federico Gerardi,26,10/12/1987,191,88,Italy,Cittadella,63,67,0,0,Right,1,3,3
182129,A. Filkor,Attila Filkor,25,12/07/1988,183,78,Hungary,Avellino,63,67,0,0,Left,1,3,3
183145,S. Logan,Shaleum Logan,26,29/01/1988,173,70,England,Aberdeen,63,67,0,0,Right,1,3,2
184156,G. François,Guillaume François,24,03/06/1990,174,76,Belgium,Sporting de Charleroi,63,67,0,0,Right,1,4,2
184641,V. Mañón,Víctor Omar Mañón Barrón,22,06/02/1992,172,74,Mexico,Tiburones Rojos de Veracruz,63,67,0,0,Right,1,3,2
186100,Adrián López,Adrián López Rodríguez,27,25/02/1987,184,87,Spain,Montreal Impact,63,67,0,0,Right,1,3,2
186361,O. Rojas,Óscar Ricardo Rojas García,26,05/02/1988,171,72,Mexico,Deportivo Toluca,63,67,0,0,Right,1,4,2
187180,Lee Kyu Ro,이규로 李奎鲁,25,20/08/1988,180,68,Korea Republic,Jeonbuk Hyundai Motors,63,67,0,0,Right,1,3,2
187619,C. Patterson-Sewell,Caleb Patterson-Sewell,27,20/05/1987,191,87,United States,Gil Vicente FC,63,67,0,0,Right,1,2,1
187761,E. Doyle,Eoin Doyle,26,12/03/1988,178,73,Republic of Ireland,Chesterfield,63,67,0,0,Right,1,3,2
188818,L. Ngwat Mahop,Louis Clément Ngwat Mahop,26,16/09/1987,182,78,Cameroon,SCR Altach,63,67,0,0,Right,1,3,3
189857,Quique,Enrique González Casín,24,16/05/1990,175,67,Spain,UD Almería,63,67,0,0,Right,1,3,3
189955,O. Söderberg,Ole Söderberg,23,20/07/1990,194,94,Sweden,Kalmar FF,63,67,0,0,Left,1,3,1
190529,M. Cetnarski,Mateusz Cetnarski,25,06/07/1988,175,71,Poland,Cracovia,63,67,0,0,Right,1,3,3
